1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 255, 45, 0, 0, 255, 1, 3, 255, 2
0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 255, 46, 0, 0, 255, 1, 4, 255, 2
0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 255, 46, 0, 0, 255, 1, 7, 255, 2
0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 255, 46, 0, 0, 255, 1, 10, 255, 2
0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 255, 44, 0, 0, 255, 1, 13, 255, 2
0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 255, 44, 0, 0, 255, 1, 18, 255, 2
0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 255, 43, 0, 0, 255, 1, 26, 255, 2
0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 255, 42, 0, 0, 255, 1, 27, 255, 2
0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 255, 41, 0, 0, 255, 1, 22, 255, 2
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 255, 42, 1, 0, 255, 1, 18, 255, 2
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 255, 43, 0, 0, 255, 1, 16, 255, 2
0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 255, 47, 1, 0, 255, 1, 18, 255, 2
0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 255, 52, 1, 0, 255, 1, 10, 255, 2
0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 255, 52, 1, 0, 255, 1, 0, 255, 2
0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 255, 51, 1, 0, 255, 1, 0, 255, 2
0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 255, 48, 1, 0, 255, 1, 0, 255, 2
0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 244, 41, 1, 0, 255, 1, 0, 255, 2
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 181, 27, 1, 0, 255, 1, 0, 241, 2
1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 97, 12, 1, 0, 255, 1, 0, 173, 2
1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 0, 1, 1, 133, 0, 15, 61, 1
