1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
6, 17, 23, 19, 23, 58, 41, 10, 50, 92, 79, 44, 33, 72, 45, 25, 12, 27, 13
6, 18, 24, 20, 24, 60, 42, 10, 52, 99, 82, 45, 34, 74, 47, 26, 15, 28, 13
6, 18, 25, 21, 25, 63, 44, 11, 54, 105, 85, 47, 36, 78, 50, 27, 17, 30, 14
7, 20, 27, 22, 27, 68, 48, 12, 58, 118, 92, 50, 39, 83, 55, 30, 19, 32, 15
7, 22, 30, 24, 29, 74, 52, 13, 63, 133, 99, 54, 42, 90, 60, 32, 19, 36, 17
8, 25, 33, 26, 32, 80, 56, 14, 69, 149, 107, 59, 46, 98, 65, 36, 21, 39, 18
9, 27, 35, 28, 35, 86, 61, 15, 74, 166, 114, 63, 49, 106, 71, 39, 21, 43, 20
10, 29, 39, 30, 37, 93, 66, 16, 80, 184, 123, 68, 53, 115, 77, 42, 22, 47, 22
10, 32, 43, 33, 41, 102, 72, 18, 87, 207, 134, 74, 58, 125, 86, 47, 21, 52, 24
12, 35, 47, 35, 45, 110, 78, 20, 95, 230, 145, 80, 63, 136, 95, 51, 19, 57, 27
13, 38, 50, 37, 49, 118, 83, 22, 101, 252, 155, 87, 67, 146, 103, 56, 17, 62, 29
14, 43, 56, 41, 55, 128, 91, 24, 111, 255, 168, 95, 73, 159, 115, 61, 16, 69, 32
15, 46, 60, 43, 59, 136, 96, 26, 117, 255, 177, 100, 78, 168, 123, 65, 16, 74, 34
15, 48, 61, 44, 61, 139, 97, 27, 120, 255, 179, 102, 80, 171, 125, 66, 16, 75, 35
15, 48, 62, 44, 62, 139, 98, 27, 120, 255, 180, 102, 80, 171, 126, 67, 16, 76, 35
15, 48, 62, 44, 62, 140, 98, 27, 120, 255, 180, 102, 80, 172, 126, 66, 16, 76, 35
15, 48, 62, 44, 62, 139, 98, 27, 120, 255, 179, 102, 80, 171, 125, 66, 16, 75, 35
15, 48, 61, 43, 61, 138, 97, 27, 119, 255, 178, 101, 79, 170, 125, 66, 16, 75, 35
15, 48, 61, 43, 61, 138, 97, 27, 119, 255, 178, 101, 79, 170, 124, 66, 16, 75, 35
15, 48, 61, 43, 61, 137, 96, 27, 119, 255, 177, 100, 79, 169, 124, 65, 15, 74, 35
15, 47, 60, 43, 61, 136, 96, 27, 118, 255, 177, 100, 78, 169, 124, 65, 15, 74, 35
15, 47, 60, 43, 60, 136, 96, 27, 118, 255, 176, 100, 78, 168, 123, 65, 15, 74, 34
15, 47, 60, 43, 60, 135, 96, 26, 117, 255, 175, 99, 78, 168, 123, 65, 15, 73, 34
15, 47, 60, 43, 60, 135, 95, 26, 117, 255, 175, 99, 78, 167, 122, 65, 15, 73, 34
15, 47, 60, 42, 60, 135, 95, 26, 117, 255, 175, 99, 78, 167, 122, 64, 15, 73, 34
15, 47, 59, 42, 60, 134, 95, 26, 117, 255, 174, 98, 77, 166, 122, 64, 15, 73, 34
15, 47, 59, 42, 59, 134, 95, 26, 116, 255, 174, 98, 77, 166, 122, 64, 15, 73, 34
15, 47, 59, 42, 59, 134, 94, 26, 116, 255, 173, 98, 77, 166, 121, 64, 15, 73, 34
15, 47, 59, 42, 59, 133, 94, 26, 116, 255, 173, 98, 77, 165, 121, 64, 15, 72, 34
15, 46, 59, 42, 59, 133, 94, 26, 116, 255, 173, 97, 77, 165, 121, 64, 15, 72, 34
15, 46, 59, 42, 59, 133, 94, 26, 116, 255, 173, 97, 77, 165, 121, 64, 14, 72, 34
15, 46, 59, 42, 59, 133, 94, 26, 115, 255, 172, 97, 77, 165, 120, 64, 14, 72, 34
15, 46, 59, 42, 59, 133, 94, 26, 115, 255, 172, 97, 77, 164, 120, 64, 14, 72, 34
15, 46, 59, 42, 59, 132, 94, 26, 115, 255, 172, 97, 76, 164, 120, 64, 15, 72, 34
15, 46, 59, 42, 59, 132, 94, 26, 115, 255, 172, 97, 76, 164, 120, 64, 14, 72, 34
15, 46, 58, 42, 58, 132, 93, 26, 115, 255, 172, 97, 76, 164, 120, 63, 15, 72, 33
15, 46, 58, 42, 58, 132, 93, 26, 115, 255, 172, 96, 76, 164, 120, 63, 14, 72, 33
15, 46, 58, 41, 58, 132, 93, 26, 115, 255, 171, 96, 76, 164, 120, 63, 14, 72, 33
14, 46, 58, 41, 58, 132, 93, 26, 115, 255, 171, 96, 76, 163, 119, 63, 14, 71, 33
14, 46, 58, 41, 58, 132, 93, 26, 114, 255, 171, 96, 76, 163, 119, 63, 14, 71, 33
14, 46, 58, 41, 58, 131, 93, 26, 114, 255, 171, 96, 76, 163, 119, 63, 14, 71, 33
14, 46, 58, 41, 58, 131, 93, 25, 114, 255, 171, 96, 76, 163, 119, 63, 14, 71, 33
14, 46, 58, 41, 58, 131, 93, 25, 114, 255, 171, 96, 76, 163, 119, 63, 14, 71, 33
14, 46, 58, 41, 58, 131, 92, 25, 114, 255, 170, 95, 76, 162, 119, 63, 14, 71, 33
13, 42, 54, 38, 53, 124, 84, 23, 106, 255, 156, 87, 71, 151, 108, 57, 12, 65, 30
10, 33, 43, 32, 42, 105, 69, 18, 88, 224, 131, 71, 59, 125, 86, 47, 9, 53, 23
6, 22, 30, 23, 29, 81, 50, 13, 66, 157, 98, 51, 44, 93, 60, 34, 7, 38, 16
4, 13, 18, 15, 18, 54, 33, 8, 44, 90, 68, 35, 30, 62, 38, 23, 3, 24, 10
3, 9, 12, 11, 13, 39, 23, 5, 31, 53, 50, 25, 21, 44, 25, 16, 3, 16, 7
