1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
13, 75, 6, 14, 60, 55, 14, 10, 48, 255, 24, 10, 14, 142, 22, 4, 0, 72, 2
14, 79, 7, 15, 65, 59, 15, 11, 51, 255, 26, 11, 14, 151, 23, 4, 0, 78, 3
15, 85, 7, 17, 71, 65, 16, 12, 56, 255, 28, 12, 16, 163, 25, 5, 0, 87, 3
16, 88, 8, 18, 76, 69, 16, 12, 59, 255, 30, 12, 17, 171, 27, 5, 0, 93, 3
17, 91, 8, 18, 79, 72, 17, 13, 61, 255, 31, 13, 18, 176, 28, 5, 0, 97, 3
17, 94, 9, 19, 82, 75, 18, 14, 63, 255, 33, 13, 18, 181, 29, 6, 0, 101, 3
18, 98, 9, 20, 87, 79, 19, 15, 67, 255, 35, 14, 19, 189, 31, 6, 0, 107, 3
19, 102, 9, 21, 92, 83, 20, 15, 70, 255, 36, 14, 21, 198, 32, 6, 0, 113, 3
20, 107, 10, 23, 98, 88, 21, 16, 74, 255, 39, 15, 22, 208, 34, 7, 3, 121, 3
21, 111, 11, 24, 103, 93, 22, 17, 77, 255, 41, 16, 23, 216, 36, 7, 3, 128, 4
23, 116, 11, 26, 110, 99, 23, 19, 82, 255, 44, 17, 25, 227, 38, 8, 0, 136, 4
24, 120, 12, 27, 114, 103, 24, 20, 85, 255, 46, 18, 26, 235, 40, 8, 0, 142, 4
25, 123, 12, 28, 120, 108, 25, 21, 88, 255, 49, 19, 27, 243, 42, 8, 0, 149, 4
27, 129, 13, 31, 129, 116, 27, 22, 94, 255, 53, 20, 30, 255, 46, 9, 0, 161, 5
29, 135, 14, 33, 138, 125, 29, 24, 101, 255, 57, 22, 32, 255, 50, 10, 0, 173, 5
30, 139, 15, 35, 146, 132, 31, 25, 105, 255, 60, 23, 35, 255, 53, 11, 1, 181, 5
32, 142, 15, 36, 152, 137, 32, 26, 109, 255, 62, 24, 36, 255, 55, 12, 12, 190, 6
33, 146, 16, 38, 160, 142, 34, 28, 114, 255, 66, 25, 38, 255, 59, 12, 28, 201, 6
35, 150, 17, 40, 167, 149, 35, 29, 119, 255, 69, 26, 40, 255, 62, 13, 40, 210, 7
35, 151, 17, 40, 170, 151, 36, 29, 120, 255, 70, 26, 41, 255, 63, 13, 44, 213, 7
36, 151, 17, 40, 171, 152, 36, 30, 121, 255, 70, 27, 42, 255, 64, 13, 49, 216, 7
36, 152, 18, 41, 173, 154, 36, 30, 122, 255, 71, 27, 42, 255, 64, 14, 47, 218, 7
36, 151, 17, 41, 172, 153, 36, 30, 122, 255, 70, 27, 42, 255, 63, 13, 32, 216, 7
36, 151, 17, 40, 170, 152, 36, 30, 121, 255, 70, 26, 41, 255, 62, 13, 22, 214, 7
35, 149, 17, 40, 168, 150, 35, 29, 120, 255, 69, 26, 40, 255, 61, 13, 10, 210, 7
35, 148, 17, 40, 166, 150, 35, 29, 119, 255, 69, 26, 40, 255, 61, 13, 11, 209, 7
36, 150, 17, 40, 169, 152, 36, 30, 121, 255, 70, 27, 41, 255, 62, 14, 37, 213, 7
37, 154, 18, 42, 174, 157, 37, 31, 124, 255, 72, 27, 43, 255, 64, 14, 60, 218, 7
38, 157, 19, 43, 177, 160, 38, 32, 127, 255, 74, 28, 44, 255, 66, 14, 66, 221, 7
38, 155, 18, 42, 175, 159, 37, 31, 125, 255, 72, 27, 43, 255, 64, 14, 24, 217, 7
34, 142, 16, 37, 157, 145, 32, 27, 114, 255, 63, 23, 37, 255, 55, 12, 0, 192, 6
23, 109, 11, 26, 109, 106, 21, 17, 83, 255, 43, 15, 24, 201, 33, 7, 0, 134, 4
15, 77, 7, 17, 65, 68, 13, 10, 53, 255, 27, 9, 14, 122, 18, 4, 0, 81, 2
11, 58, 5, 12, 46, 49, 9, 7, 37, 255, 19, 7, 10, 79, 12, 3, 0, 55, 1
6, 34, 3, 8, 26, 30, 5, 4, 23, 245, 13, 4, 6, 45, 7, 2, 0, 33, 1
3, 14, 1, 4, 12, 15, 2, 2, 11, 139, 7, 2, 3, 18, 4, 1, 0, 14, 1
1, 3, 0, 2, 3, 5, 0, 1, 4, 58, 3, 1, 1, 5, 2, 0, 0, 4, 0
