1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
3, 7, 7, 10, 22, 11, 4, 6, 25, 74, 12, 2, 9, 14, 32, 24, 0, 5, 3
4, 9, 9, 14, 40, 16, 5, 8, 37, 140, 16, 2, 12, 22, 50, 44, 0, 8, 5
4, 10, 10, 18, 57, 20, 6, 10, 48, 197, 20, 3, 15, 29, 68, 61, 0, 9, 6
5, 12, 12, 24, 76, 25, 7, 12, 61, 255, 24, 3, 19, 38, 88, 78, 0, 12, 7
6, 15, 14, 31, 97, 31, 8, 15, 75, 255, 29, 4, 23, 48, 113, 97, 0, 14, 9
7, 16, 16, 35, 109, 34, 9, 16, 83, 255, 32, 4, 25, 53, 124, 108, 0, 16, 10
8, 18, 18, 42, 125, 40, 10, 19, 96, 255, 36, 5, 29, 62, 144, 123, 0, 18, 11
9, 21, 20, 49, 144, 46, 11, 22, 110, 255, 41, 5, 34, 72, 167, 140, 0, 21, 13
10, 24, 22, 55, 161, 52, 13, 24, 123, 255, 45, 6, 38, 81, 187, 154, 0, 24, 15
10, 26, 23, 59, 170, 55, 13, 26, 130, 255, 48, 6, 40, 86, 196, 162, 0, 26, 16
11, 28, 25, 64, 183, 59, 15, 28, 141, 255, 51, 7, 44, 93, 212, 172, 5, 28, 17
12, 30, 26, 68, 191, 62, 15, 29, 147, 255, 53, 7, 46, 97, 221, 179, 14, 30, 18
13, 32, 28, 74, 203, 66, 17, 32, 157, 255, 57, 8, 50, 105, 237, 189, 27, 33, 20
14, 35, 30, 79, 212, 70, 18, 34, 166, 255, 59, 8, 53, 111, 249, 196, 33, 35, 21
14, 36, 31, 81, 217, 73, 18, 35, 170, 255, 61, 8, 54, 114, 255, 200, 35, 37, 22
15, 37, 32, 83, 220, 74, 19, 36, 172, 255, 62, 8, 55, 117, 255, 202, 25, 38, 23
15, 38, 32, 85, 222, 75, 19, 36, 174, 255, 62, 8, 56, 119, 255, 204, 21, 38, 23
15, 37, 32, 85, 221, 74, 19, 36, 172, 255, 61, 8, 56, 118, 255, 201, 3, 38, 22
15, 37, 32, 84, 219, 74, 19, 36, 170, 255, 61, 8, 55, 117, 255, 199, 0, 37, 22
14, 36, 31, 83, 215, 72, 18, 35, 166, 255, 59, 7, 54, 114, 250, 195, 0, 36, 21
13, 33, 29, 76, 200, 67, 16, 32, 153, 255, 54, 6, 49, 104, 229, 182, 0, 32, 19
11, 28, 25, 65, 176, 58, 13, 27, 133, 255, 46, 5, 42, 90, 198, 163, 0, 27, 15
9, 23, 21, 55, 149, 49, 11, 23, 112, 255, 39, 4, 35, 75, 166, 141, 0, 22, 12
7, 20, 18, 47, 128, 42, 9, 20, 95, 255, 33, 3, 30, 64, 141, 125, 0, 19, 10
6, 15, 14, 36, 98, 33, 7, 15, 72, 255, 25, 3, 24, 48, 104, 99, 0, 14, 7
4, 11, 11, 24, 62, 23, 5, 11, 48, 255, 17, 2, 17, 32, 66, 70, 0, 10, 5
2, 7, 7, 12, 29, 14, 3, 6, 26, 184, 10, 1, 10, 17, 30, 35, 0, 6, 2
1, 4, 5, 5, 9, 6, 1, 3, 10, 64, 4, 0, 5, 6, 9, 8, 0, 3, 1
