1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
0, 0, 0, 0, 0, 0, 0, 44, 186, 255, 255, 138, 72, 160, 175, 84, 14, 0, 0
0, 0, 0, 0, 0, 0, 0, 47, 198, 255, 255, 149, 76, 171, 189, 91, 16, 0, 0
0, 0, 0, 0, 0, 0, 0, 52, 214, 255, 255, 161, 81, 183, 203, 99, 16, 0, 0
0, 0, 0, 0, 0, 0, 0, 55, 222, 255, 255, 169, 82, 190, 213, 104, 17, 0, 0
0, 0, 0, 0, 0, 0, 0, 59, 237, 255, 255, 186, 85, 201, 230, 114, 17, 0, 0
0, 0, 0, 0, 0, 0, 0, 61, 244, 255, 255, 193, 86, 206, 239, 119, 18, 0, 0
0, 0, 0, 0, 0, 0, 0, 65, 255, 255, 255, 201, 89, 214, 248, 124, 18, 0, 0
0, 0, 0, 0, 0, 0, 0, 68, 255, 255, 255, 209, 91, 221, 255, 130, 18, 0, 0
0, 0, 0, 0, 0, 0, 0, 69, 255, 255, 255, 214, 91, 224, 255, 134, 19, 0, 0
0, 0, 0, 0, 0, 0, 0, 72, 255, 255, 255, 222, 95, 234, 255, 140, 19, 0, 0
0, 0, 0, 0, 0, 0, 0, 76, 255, 255, 255, 225, 99, 242, 255, 145, 20, 0, 0
0, 0, 0, 0, 0, 0, 0, 79, 255, 255, 255, 225, 100, 246, 255, 147, 20, 0, 0
0, 0, 0, 0, 0, 0, 0, 81, 255, 255, 255, 227, 101, 250, 255, 151, 21, 0, 0
0, 0, 0, 0, 0, 0, 0, 81, 255, 255, 255, 225, 100, 249, 255, 151, 20, 0, 0
0, 0, 0, 0, 0, 0, 0, 75, 255, 255, 255, 207, 93, 234, 255, 142, 19, 0, 0
0, 0, 0, 0, 0, 0, 0, 66, 250, 255, 255, 183, 81, 207, 247, 126, 17, 0, 0
0, 0, 0, 0, 0, 0, 0, 52, 202, 255, 250, 148, 66, 169, 203, 102, 13, 0, 0
0, 0, 0, 0, 0, 0, 0, 34, 140, 209, 171, 93, 45, 116, 139, 67, 9, 0, 0
0, 0, 0, 0, 0, 0, 0, 18, 81, 125, 92, 41, 22, 61, 75, 35, 4, 0, 0
